	rt	int	ion_annotation	run	run_name
933	2915.4880000000203	64.38139711963231	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
934	2918.901	7.803678852951634	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
935	2922.31399999998	81.93926401997942	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
936	2925.72700000002	37.06719980380058	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
937	2929.143	72.18475152978954	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
938	2932.5570000000002	46.82262566143436	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
939	2935.9699999999802	54.62540131412652	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
940	2939.38399999998	0.0	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
941	2942.79700000002	15.607514342320883	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
942	2946.21100000002	93.64382843159547	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
943	2949.6240000000003	27.313106238011642	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
944	2953.0369999999803	35.11725953990208	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
945	2956.452	39.01863385141269	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
946	2959.866	11.705748171721098	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
947	2963.2799999999997	0.0	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
948	2966.694	152.56061899853535	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
949	2970.10699999998	0.0	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
950	2973.52099999998	0.0	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
951	2976.93499999998	33.16585492478907	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
952	2980.34800000002	0.0	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
953	2983.761	52.675347721560684	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
954	2987.17600000002	44.87185428968132	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
955	2990.5909999999803	19.509489127244706	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
956	2994.00499999998	197.04099388451368	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
957	2997.41800000002	128.76163594518175	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
958	3000.83200000002	389.011779742458	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
959	3004.24600000002	628.1984202782098	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
960	3007.659	1181.2815144375634	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
961	3011.07199999998	415.5447569916248	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
962	3014.487	210.69881038198446	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
963	3017.90200000002	0.0	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
964	3021.31600000002	144.3669054120278	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
965	3024.729	154.12221469580345	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
966	3028.1419999999803	103.39800296719659	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
967	3031.55599999998	109.25081118637081	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
968	3034.96900000002	78.03745930806372	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
969	3038.38300000002	40.97043639842468	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
970	3041.796	40.97004544257743	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
971	3045.21199999998	64.38031491700258	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
972	3048.62500000002	206.79765526813298	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
973	3052.03900000002	204.84569419613763	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
974	3055.4519999999998	64.38035714620582	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
975	3058.866	152.56197525953894	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
976	3062.2799999999997	81.93930301524688	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
977	3065.69299999998	144.36760797877923	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
978	3069.1060000000202	158.41497434043958	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
979	3072.522	83.88999303429046	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
980	3075.936	19.5094149314059	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
981	3079.35	39.01830803977191	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
982	3082.7629999999804	0.0	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
983	3086.17699999998	56.57669294799916	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
984	3089.59000000002	15.607473644649872	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
985	3093.00400000002	0.0	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
986	3096.417	9.754787519227648	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
987	3099.82999999998	0.0	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
988	3103.2460000000196	0.0	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
989	3106.6600000000203	0.0	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
990	3110.073	7.8038592270104346	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
991	3113.487	72.18489128393912	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
992	3116.901	0.0	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
993	3120.3149999999996	44.87158620190712	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
994	3123.73099999998	42.92098716774717	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
995	3127.1440000000202	31.21480949062061	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
996	3130.55899999998	31.214704189778786	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
997	3133.97200000002	79.98890406594228	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
998	3137.3849999999998	62.42979933239212	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
999	3140.799	46.82250193650361	MS2_y7	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1000	2461.45000000002	154.57579961745864	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1001	2464.86400000002	153.53527817541988	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1002	2468.2769999999996	158.2057810256856	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1003	2471.68999999998	154.83157026757794	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1004	2475.10399999998	128.89670733190428	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1005	2478.52000000002	96.21901145599736	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1006	2481.93400000002	106.59321720722801	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1007	2485.3469999999998	97.64536205171623	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1008	2488.7620000000197	171.94997432424088	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1009	2492.17600000002	183.3619710130307	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1010	2495.589	195.81089920624493	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1011	2499.00199999998	138.49471824220245	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1012	2502.417	53.16772227160982	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1013	2505.8309999999997	58.354660397782254	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1014	2509.245	58.35504236907241	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1015	2512.65799999998	72.61898362020247	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1016	2516.07199999998	37.60610971033884	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1017	2519.48599999998	74.17548010215569	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1018	2522.89900000002	50.57426564678735	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1019	2526.3120000000004	119.56098159770931	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1020	2529.72499999998	180.24777017140536	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1021	2533.14100000002	106.59404829332004	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1022	2536.5550000000203	81.69585644080257	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1023	2539.96900000002	147.82950409198747	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1024	2543.382	119.95171520492818	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1025	2546.796	129.93714969242376	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1026	2550.21	76.5101680758562	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1027	2553.62299999998	81.95474160088168	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1028	2557.03600000002	153.27929144662562	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1029	2560.45099999998	172.987938105922	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1030	2563.86499999998	160.02213656972515	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1031	2567.2780000000203	170.13879139585129	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1032	2570.69200000002	200.22347550816733	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1033	2574.105	103.74128301666019	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1034	2577.519	81.95517382661706	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1035	2580.9319999999802	73.91565910145914	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1036	2584.34599999998	72.61941430928687	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1037	2587.75900000002	47.979934064329655	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1038	2591.172	45.38649534450201	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1039	2594.589	97.25637581300361	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1040	2598.00199999998	66.13508017036906	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1041	2601.4159999999797	75.21473935167933	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1042	2604.82999999998	53.166959413630366	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1043	2608.24399999998	57.0583219490004	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1044	2611.65700000002	46.68385390283447	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1045	2615.0699999999997	29.825527159715648	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1046	2618.48299999998	22.045275395441877	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1047	2621.898	24.63874414240763	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1048	2625.312	27.232100276421534	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1049	2628.726	67.43170908541174	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1050	2632.13899999998	88.18111592881905	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1051	2635.55299999998	57.05786628240617	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1052	2638.96600000002	58.35461868770153	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1053	2642.38000000002	51.87124459311576	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1054	2645.793	62.24651478081	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1055	2649.207	35.01237715826733	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1056	2652.62200000002	33.71612413525327	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1057	2656.03600000002	49.277439910952126	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1058	2659.45000000002	66.13567228566808	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1059	2662.8630000000003	108.92988772997114	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1060	2666.2780000000203	18.154802051896013	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1061	2669.691	15.561362670496237	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1062	2673.105	63.54052257609055	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1063	2676.519	58.35456131958949	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1064	2679.9340000000198	115.41303955110038	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1065	2683.34800000002	81.69626719151779	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1066	2686.761	98.55573619830693	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1067	2690.17399999998	107.89105276186604	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1068	2693.5879999999797	93.36776284587245	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1069	2697.0010000000198	50.57423541728667	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1070	2700.41500000002	75.2122558395456	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1071	2703.828	76.51066195498402	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1072	2707.24399999998	119.5613569671167	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1073	2710.659	82.99248206751031	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1074	2714.0719999999797	127.08321214788043	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1075	2717.4850000000197	140.05119930021692	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1076	2720.8990000000204	149.64689966861613	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1077	2724.31300000002	204.63076473818376	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1078	2727.72700000002	311.7438112604873	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1079	2731.14199999998	400.4429951810977	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1080	2734.55599999998	506.2601052750381	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1081	2737.96999999998	508.98457434476825	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1082	2741.3830000000203	394.73675276423137	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1083	2744.7960000000003	170.78433146650127	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1084	2748.21	131.23384532842692	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1085	2751.62299999998	85.5882209287131	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1086	2755.0369999999803	67.43175924916045	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1087	2758.45300000002	125.01214787312165	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1088	2761.86700000002	187.51828315382681	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1089	2765.28100000002	255.72924002013906	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1090	2768.694	325.49588635628197	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1091	2772.1079999999997	352.7298395788705	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1092	2775.52099999998	171.82230317600897	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1093	2778.93499999998	200.22533245126226	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1094	2782.34899999998	217.86073359085947	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1095	2785.764	197.36924296395273	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1096	2789.178	255.9831113061307	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1097	2792.59099999998	693.5178084150749	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1098	2796.00400000002	1648.4591018943747	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1099	2799.41800000002	2280.1157912933095	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1100	2802.8320000000203	2592.382876019178	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1101	2806.245	2264.165538281125	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1102	2809.65799999998	1854.769707916907	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1103	2813.07400000002	1408.4235407297626	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1104	2816.48800000002	787.0133976704977	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1105	2819.90200000002	778.0525159995562	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1106	2823.315	581.73094362011	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1107	2826.729	545.6818266998596	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1108	2830.143	538.9403491273299	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1109	2833.55599999998	425.34225736246754	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1110	2836.96900000002	326.5277474601561	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1111	2840.385	258.31780093382406	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1112	2843.799	224.8604076074571	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1113	2847.21199999998	189.32727101559408	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1114	2850.6259999999797	186.47554548368248	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1115	2854.0390000000198	170.653628260132	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1116	2857.45300000002	132.91772665693884	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1117	2860.866	80.39952840519504	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1118	2864.27899999998	92.06890850191485	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1119	2867.69200000002	73.91583351864028	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1120	2871.10900000002	62.24580726350837	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1121	2874.5230000000197	76.50940877479684	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1122	2877.936	81.69804019831872	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1123	2881.34899999998	79.10246918308417	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1124	2884.764	132.91826092061285	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1125	2888.178	77.80689343368863	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1126	2891.5909999999803	71.32350836693035	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1127	2895.0060000000003	60.94842714290394	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1128	2898.4210000000203	28.52896207542699	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1129	2901.834	60.94731942258136	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1130	2905.24699999998	107.63360966936375	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1131	2908.66000000002	169.6178786991851	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1132	2912.0740000000196	326.268430524604	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1133	2915.4880000000203	539.2006456231286	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1134	2918.901	1151.663291169234	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1135	2922.31399999998	1653.9057930229092	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1136	2925.72700000002	1849.9774979501153	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1137	2929.143	2074.973816230934	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1138	2932.5570000000002	2078.4718011632776	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1139	2935.9699999999802	1756.3496564993784	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1140	2939.38399999998	1519.170779356975	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1141	2942.79700000002	1289.248986167675	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1142	2946.21100000002	974.5231172447518	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1143	2949.6240000000003	558.1295293154483	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1144	2953.0369999999803	408.2203375550648	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1145	2956.452	267.39259344132904	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1146	2959.866	154.96167907613483	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1147	2963.2799999999997	79.10372567013724	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1148	2966.694	119.30303256573893	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1149	2970.10699999998	141.34707135534086	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1150	2973.52099999998	125.00900651507436	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1151	2976.93499999998	346.49890642644436	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1152	2980.34800000002	929.6589520702668	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1153	2983.761	806.2053375142568	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1154	2987.17600000002	549.0539302210635	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1155	2990.5909999999803	271.02595888279666	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1156	2994.00499999998	151.20481590748227	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1157	2997.41800000002	120.60035388728352	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1158	3000.83200000002	114.11831005031559	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1159	3004.24600000002	161.32330303037747	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1160	3007.659	171.17799823958535	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1161	3011.07199999998	93.36696539224931	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1162	3014.487	92.46045642521494	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1163	3017.90200000002	124.88022587621117	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1164	3021.31600000002	96.2218061558076	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1165	3024.729	119.56233201412658	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1166	3028.1419999999803	88.18017661820932	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1167	3031.55599999998	115.93180800665266	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1168	3034.96900000002	106.33540577956069	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
1169	3038.38300000002	63.54156467128291	MS2_y2	run0_Strep0Repl1_R01	Run #0 Spyogenes 0% human plasma
